REF_AREA;Reference area (TR);FREQ;Frequency of observation (A);INDICATOR;Statistical indicator (NG_ADNKS);IKAMET_YERI;Place of residence (_T);ADNKS_GOSTERGE;ADNKS Indicator (NUFUS);Time period (TIME_PERIOD);Observation;OBS_STATUS;Observation status;TIME_FORMAT;Time format;DECIMAL;Decimals;UNIT_MEASURE;Unit of measure;UNIT_MULT;Unit multiplier
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR831;Samsun;NUFUS;Population;2023;1377546;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR831;Samsun;NUFUS;Population;2024;1382376;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR831;Samsun;NUFUS;Population;2025;1392403;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR832;Tokat;NUFUS;Population;2007;620722;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR832;Tokat;NUFUS;Population;2008;617158;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR832;Tokat;NUFUS;Population;2009;624439;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR832;Tokat;NUFUS;Population;2010;617802;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR832;Tokat;NUFUS;Population;2011;608299;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR832;Tokat;NUFUS;Population;2012;613990;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR832;Tokat;NUFUS;Population;2013;598708;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR832;Tokat;NUFUS;Population;2014;597920;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR832;Tokat;NUFUS;Population;2015;593990;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR832;Tokat;NUFUS;Population;2016;602662;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR832;Tokat;NUFUS;Population;2017;602086;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR832;Tokat;NUFUS;Population;2018;612646;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR832;Tokat;NUFUS;Population;2019;612747;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR832;Tokat;NUFUS;Population;2020;597861;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR832;Tokat;NUFUS;Population;2021;602567;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR832;Tokat;NUFUS;Population;2022;596454;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR832;Tokat;NUFUS;Population;2023;606934;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR832;Tokat;NUFUS;Population;2024;612674;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR832;Tokat;NUFUS;Population;2025;614141;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR905;Artvin;NUFUS;Population;2007;168092;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR905;Artvin;NUFUS;Population;2008;166584;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR905;Artvin;NUFUS;Population;2009;165580;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR905;Artvin;NUFUS;Population;2010;164759;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR905;Artvin;NUFUS;Population;2011;166394;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR905;Artvin;NUFUS;Population;2012;167082;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR905;Artvin;NUFUS;Population;2013;169334;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR905;Artvin;NUFUS;Population;2014;169674;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR905;Artvin;NUFUS;Population;2015;168370;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR905;Artvin;NUFUS;Population;2016;168068;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR905;Artvin;NUFUS;Population;2017;166143;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR905;Artvin;NUFUS;Population;2018;174010;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR905;Artvin;NUFUS;Population;2019;170875;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR905;Artvin;NUFUS;Population;2020;169501;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR905;Artvin;NUFUS;Population;2021;169543;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR905;Artvin;NUFUS;Population;2022;169403;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR905;Artvin;NUFUS;Population;2023;172356;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR905;Artvin;NUFUS;Population;2024;169280;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR905;Artvin;NUFUS;Population;2025;167531;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR903;Giresun;NUFUS;Population;2007;417505;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR903;Giresun;NUFUS;Population;2008;421766;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR903;Giresun;NUFUS;Population;2009;421860;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR903;Giresun;NUFUS;Population;2010;419256;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR903;Giresun;NUFUS;Population;2011;419498;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR903;Giresun;NUFUS;Population;2012;419555;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR903;Giresun;NUFUS;Population;2013;425007;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR903;Giresun;NUFUS;Population;2014;429984;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR903;Giresun;NUFUS;Population;2015;426686;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR903;Giresun;NUFUS;Population;2016;444467;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR903;Giresun;NUFUS;Population;2017;437393;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR903;Giresun;NUFUS;Population;2018;453912;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR903;Giresun;NUFUS;Population;2019;448400;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR903;Giresun;NUFUS;Population;2020;448721;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR903;Giresun;NUFUS;Population;2021;450154;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR903;Giresun;NUFUS;Population;2022;450862;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR903;Giresun;NUFUS;Population;2023;461712;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR903;Giresun;NUFUS;Population;2024;455922;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR903;Giresun;NUFUS;Population;2025;455074;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR906;Gümüşhane;NUFUS;Population;2007;130825;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR906;Gümüşhane;NUFUS;Population;2008;131367;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR906;Gümüşhane;NUFUS;Population;2009;130976;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR906;Gümüşhane;NUFUS;Population;2010;129618;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR906;Gümüşhane;NUFUS;Population;2011;132374;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR906;Gümüşhane;NUFUS;Population;2012;135216;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR906;Gümüşhane;NUFUS;Population;2013;141412;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR906;Gümüşhane;NUFUS;Population;2014;146353;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR906;Gümüşhane;NUFUS;Population;2015;151449;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR906;Gümüşhane;NUFUS;Population;2016;172034;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR906;Gümüşhane;NUFUS;Population;2017;170173;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR906;Gümüşhane;NUFUS;Population;2018;162748;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR906;Gümüşhane;NUFUS;Population;2019;164521;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR906;Gümüşhane;NUFUS;Population;2020;141702;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR906;Gümüşhane;NUFUS;Population;2021;150119;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR906;Gümüşhane;NUFUS;Population;2022;144544;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR906;Gümüşhane;NUFUS;Population;2023;148539;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR906;Gümüşhane;NUFUS;Population;2024;142617;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR906;Gümüşhane;NUFUS;Population;2025;138807;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR902;Ordu;NUFUS;Population;2007;715409;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR902;Ordu;NUFUS;Population;2008;719278;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR902;Ordu;NUFUS;Population;2009;723507;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR902;Ordu;NUFUS;Population;2010;719183;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR902;Ordu;NUFUS;Population;2011;714390;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR902;Ordu;NUFUS;Population;2012;741371;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR902;Ordu;NUFUS;Population;2013;731452;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR902;Ordu;NUFUS;Population;2014;724268;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR902;Ordu;NUFUS;Population;2015;728949;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR902;Ordu;NUFUS;Population;2016;750588;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR902;Ordu;NUFUS;Population;2017;742341;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR902;Ordu;NUFUS;Population;2018;771932;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR902;Ordu;NUFUS;Population;2019;754198;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR902;Ordu;NUFUS;Population;2020;761400;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR902;Ordu;NUFUS;Population;2021;760872;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR902;Ordu;NUFUS;Population;2022;763190;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR902;Ordu;NUFUS;Population;2023;775800;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR902;Ordu;NUFUS;Population;2024;770711;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR902;Ordu;NUFUS;Population;2025;768087;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR904;Rize;NUFUS;Population;2007;316252;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR904;Rize;NUFUS;Population;2008;319410;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR904;Rize;NUFUS;Population;2009;319569;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR904;Rize;NUFUS;Population;2010;319637;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR904;Rize;NUFUS;Population;2011;323012;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR904;Rize;NUFUS;Population;2012;324152;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR904;Rize;NUFUS;Population;2013;328205;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR904;Rize;NUFUS;Population;2014;329779;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR904;Rize;NUFUS;Population;2015;328979;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR904;Rize;NUFUS;Population;2016;331048;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR904;Rize;NUFUS;Population;2017;331041;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR904;Rize;NUFUS;Population;2018;348608;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR904;Rize;NUFUS;Population;2019;343212;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR904;Rize;NUFUS;Population;2020;344359;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR904;Rize;NUFUS;Population;2021;345662;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR904;Rize;NUFUS;Population;2022;344016;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR904;Rize;NUFUS;Population;2023;350506;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR904;Rize;NUFUS;Population;2024;346977;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR904;Rize;NUFUS;Population;2025;346947;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR901;Trabzon;NUFUS;Population;2007;740569;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR901;Trabzon;NUFUS;Population;2008;748982;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR901;Trabzon;NUFUS;Population;2009;765127;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR901;Trabzon;NUFUS;Population;2010;763714;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR901;Trabzon;NUFUS;Population;2011;757353;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR901;Trabzon;NUFUS;Population;2012;757898;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR901;Trabzon;NUFUS;Population;2013;758237;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR901;Trabzon;NUFUS;Population;2014;766782;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR901;Trabzon;NUFUS;Population;2015;768417;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR901;Trabzon;NUFUS;Population;2016;779379;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR901;Trabzon;NUFUS;Population;2017;786326;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR901;Trabzon;NUFUS;Population;2018;807903;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR901;Trabzon;NUFUS;Population;2019;808974;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR901;Trabzon;NUFUS;Population;2020;811901;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR901;Trabzon;NUFUS;Population;2021;816684;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR901;Trabzon;NUFUS;Population;2022;818023;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR901;Trabzon;NUFUS;Population;2023;824352;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR901;Trabzon;NUFUS;Population;2024;822270;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TR901;Trabzon;NUFUS;Population;2025;823323;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRA13;Bayburt;NUFUS;Population;2007;76609;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRA13;Bayburt;NUFUS;Population;2008;75675;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRA13;Bayburt;NUFUS;Population;2009;74710;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRA13;Bayburt;NUFUS;Population;2010;74412;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRA13;Bayburt;NUFUS;Population;2011;76724;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRA13;Bayburt;NUFUS;Population;2012;75797;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRA13;Bayburt;NUFUS;Population;2013;75620;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRA13;Bayburt;NUFUS;Population;2014;80607;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRA13;Bayburt;NUFUS;Population;2015;78550;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRA13;Bayburt;NUFUS;Population;2016;90154;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRA13;Bayburt;NUFUS;Population;2017;80417;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRA13;Bayburt;NUFUS;Population;2018;82274;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRA13;Bayburt;NUFUS;Population;2019;84843;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRA13;Bayburt;NUFUS;Population;2020;81910;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRA13;Bayburt;NUFUS;Population;2021;85042;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRA13;Bayburt;NUFUS;Population;2022;84241;;;;;;;;;;
